MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,B,NOK,EUR,79868886,8.33450-,1,1
800,B,NOK,EUR,79868885,8.34160-,1,1
800,B,NOK,EUR,79868884,8.26260-,1,1
800,G,NOK,EUR,79868888,8.22410-,1,1
800,G,NOK,EUR,79868887,8.30220-,1,1
800,G,NOK,EUR,79868886,8.33200-,1,1
800,G,NOK,EUR,79868885,8.33860-,1,1
800,G,NOK,EUR,79868884,8.25810-,1,1
800,B,HKD,EUR,79868891,0.83480-,1,1
800,B,HKD,EUR,79868888,0.83780-,1,1
800,B,HKD,EUR,79868887,0.84310-,1,1
800,B,HKD,EUR,79868886,0.84050-,1,1
800,B,HKD,EUR,79868885,0.83860-,1,1
800,B,HKD,EUR,79868884,0.83680-,1,1
800,G,HKD,EUR,79868891,0.83460-,1,1
800,G,HKD,EUR,79868888,0.83760-,1,1
800,G,HKD,EUR,79868887,0.84300-,1,1
800,G,HKD,EUR,79868886,0.83990-,1,1
800,G,HKD,EUR,79868885,0.83850-,1,1
800,B,AED,EUR,79868888,4.92120-,1,1
800,B,AED,EUR,79868887,4.91790-,1,1
800,B,AED,EUR,79868886,4.92890-,1,1
800,B,AED,EUR,79868885,4.93480-,1,1
800,B,AED,EUR,79868884,4.94030-,1,1
800,G,AED,EUR,79868888,4.92060-,1,1
800,G,AED,EUR,79868887,4.91730-,1,1
800,G,AED,EUR,79868886,4.92760-,1,1
800,G,AED,EUR,79868885,4.93340-,1,1
800,G,AED,EUR,79868884,4.93890-,1,1
800,B,CZK,EUR,79868891,26.98800-,1,1
800,B,CZK,EUR,79868888,27.00600-,1,1
800,B,CZK,EUR,79868887,27.02600-,1,1
800,B,CZK,EUR,79868886,27.06600-,1,1
800,B,CZK,EUR,79868885,27.17100-,1,1
800,B,CZK,EUR,79868884,27.19300-,1,1
800,G,CZK,EUR,79868891,26.95800-,1,1
800,G,CZK,EUR,79868888,26.99100-,1,1
800,G,CZK,EUR,79868887,26.99400-,1,1
800,G,CZK,EUR,79868886,27.03400-,1,1
800,G,CZK,EUR,79868885,27.13900-,1,1
800,G,CZK,EUR,79868884,27.17700-,1,1
800,G,DKK,EUR,79868891,7.45910-,1,1
800,B,DKK,EUR,79868891,7.45940-,1,1
800,G,DKK,EUR,79868888,7.45810-,1,1
800,B,DKK,EUR,79868888,7.45840-,1,1
800,G,DKK,EUR,79868887,7.45850-,1,1
800,B,DKK,EUR,79868887,7.45880-,1,1
800,G,DKK,EUR,79868886,7.45880-,1,1
800,B,DKK,EUR,79868886,7.45900-,1,1
800,G,DKK,EUR,79868885,7.45830-,1,1
800,B,DKK,EUR,79868885,7.45860-,1,1
800,B,MXN,EUR,79868891,17.71890-,1,1
800,B,MXN,EUR,79868888,17.65290-,1,1
800,B,MXN,EUR,79868887,17.70500-,1,1
800,B,MXN,EUR,79868886,17.67150-,1,1
800,B,MXN,EUR,79868885,17.54480-,1,1
800,B,MXN,EUR,79868884,17.44510-,1,1
800,G,MXN,EUR,79868891,17.71440-,1,1
800,G,MXN,EUR,79868888,17.63520-,1,1
800,G,MXN,EUR,79868887,17.69870-,1,1
800,G,MXN,EUR,79868886,17.66440-,1,1
800,G,MXN,EUR,79868885,17.53750-,1,1
800,G,MXN,EUR,79868884,17.43850-,1,1
800,B,USD,EUR,79868894,1.34940-,1,1
800,B,USD,EUR,79868893,1.35100-,1,1
800,B,USD,EUR,79868892,1.35080-,1,1
800,B,USD,EUR,79859796,1.35080-,1,1
800,B,USD,EUR,79859795,1.35140-,1,1
800,G,USD,EUR,79868894,1.34930-,1,1
800,G,USD,EUR,79868893,1.35060-,1,1
800,G,USD,EUR,79868892,1.35050-,1,1
800,G,USD,EUR,79859869,1.35960-,1,1
800,G,USD,EUR,79859796,1.35040-,1,1
800,G,USD,EUR,79859795,1.35130-,1,1
800,B,JPY,EUR,79868894,*2.68000-,1,1
800,B,JPY,EUR,79868893,*3.19000-,1,1
800,B,JPY,EUR,79868892,*3.30000-,1,1
800,B,JPY,EUR,79859796,*7.61000-,1,1
800,B,JPY,EUR,79859795,*6.91000-,1,1
800,G,JPY,EUR,79868894,*2.66000-,1,1
800,G,JPY,EUR,79868893,*3.16000-,1,1
800,G,JPY,EUR,79868892,*3.28000-,1,1
800,G,JPY,EUR,79859796,*7.58000-,1,1
800,G,JPY,EUR,79859795,*6.88000-,1,1
800,B,GBP,EUR,79868894,0.84090-,1,1
800,B,GBP,EUR,79868893,0.83970-,1,1
800,B,GBP,EUR,79868892,0.84050-,1,1
800,B,GBP,EUR,79859869,0.82490-,1,1
800,B,GBP,EUR,79859796,0.82720-,1,1
800,B,GBP,EUR,79859795,0.82820-,1,1
800,G,GBP,EUR,79868894,0.84050-,1,1
800,G,GBP,EUR,79868893,0.83960-,1,1
800,G,GBP,EUR,79868892,0.83880-,1,1
800,G,GBP,EUR,79859869,0.82460-,1,1
800,G,GBP,EUR,79859796,0.82670-,1,1
800,G,GBP,EUR,79859795,0.82790-,1,1
800,B,CHF,EUR,79868894,1.23020-,1,1
800,B,CHF,EUR,79868893,1.23200-,1,1
800,B,CHF,EUR,79868892,1.23270-,1,1
800,B,CHF,EUR,79859869,1.22370-,1,1
800,B,CHF,EUR,79859796,1.22140-,1,1
800,B,CHF,EUR,79859795,1.22210-,1,1
800,G,CHF,EUR,79868894,1.23010-,1,1
800,G,CHF,EUR,79868893,1.23180-,1,1
800,G,CHF,EUR,79868892,1.23250-,1,1
800,G,CHF,EUR,79859869,1.22350-,1,1
800,G,CHF,EUR,79859796,1.22120-,1,1
800,G,CHF,EUR,79859795,1.22190-,1,1
800,B,ZAR,EUR,79868894,13.78070-,1,1
800,B,ZAR,EUR,79868893,13.81430-,1,1
800,B,ZAR,EUR,79868892,13.85270-,1,1
800,B,ZAR,EUR,79868891,13.74880-,1,1
800,B,ZAR,EUR,79859796,15.02340-,1,1
800,B,ZAR,EUR,79859795,15.05890-,1,1
800,G,ZAR,EUR,79868894,13.77970-,1,1
800,G,ZAR,EUR,79868893,13.81350-,1,1
800,G,ZAR,EUR,79868892,13.85210-,1,1
800,G,ZAR,EUR,79868891,13.74810-,1,1
800,G,ZAR,EUR,79859796,15.01340-,1,1
800,G,ZAR,EUR,79859795,15.05870-,1,1
800,B,CAD,EUR,79868894,1.40770-,1,1
800,B,CAD,EUR,79868893,1.41160-,1,1
800,B,CAD,EUR,79868892,1.40610-,1,1
800,B,CAD,EUR,79859869,1.52130-,1,1
800,B,CAD,EUR,79859796,1.49570-,1,1
800,B,CAD,EUR,79859795,1.49850-,1,1
800,G,CAD,EUR,79868894,1.40720-,1,1
800,G,CAD,EUR,79868893,1.41110-,1,1
800,G,CAD,EUR,79868892,1.40560-,1,1
800,G,CAD,EUR,79859796,1.49540-,1,1
800,G,CAD,EUR,79859795,1.49800-,1,1
800,G,NZD,EUR,79868894,1.62040-,1,1
800,B,NZD,EUR,79868894,1.62190-,1,1
800,G,NZD,EUR,79868893,1.60810-,1,1
800,B,NZD,EUR,79868893,1.60860-,1,1
800,G,NZD,EUR,79868892,1.61030-,1,1
800,B,NZD,EUR,79868892,1.61520-,1,1
800,B,NZD,EUR,79859869,1.66460-,1,1
800,G,NZD,EUR,79859796,1.66460-,1,1
800,B,NZD,EUR,79859796,1.66620-,1,1
800,G,NZD,EUR,79859795,1.65600-,1,1
800,B,NZD,EUR,79859795,1.65630-,1,1
800,B,TWD,EUR,79868894,39.67370-,1,1
800,B,TWD,EUR,79868893,39.76510-,1,1
800,B,TWD,EUR,79868892,39.78700-,1,1
800,B,TWD,EUR,79868891,39.57480-,1,1
800,G,TWD,EUR,79859796,40.95290-,1,1
800,B,TWD,EUR,79859796,40.98600-,1,1
800,G,TWD,EUR,79859795,40.90150-,1,1
800,B,TWD,EUR,79859795,40.94070-,1,1
800,G,TWD,EUR,79868894,39.64380-,1,1
800,G,TWD,EUR,79868893,39.73220-,1,1
800,G,TWD,EUR,79868892,39.75700-,1,1
800,G,TWD,EUR,79868891,39.53610-,1,1
800,B,AUD,EUR,79859796,1.53590-,1,1
800,B,AUD,EUR,79859795,1.51880-,1,1
800,B,AUD,EUR,79868894,1.41620-,1,1
800,B,AUD,EUR,79868893,1.41860-,1,1
800,B,AUD,EUR,79868892,1.42310-,1,1
800,B,AUD,EUR,79859869,1.55020-,1,1
800,G,AUD,EUR,79859796,1.53570-,1,1
800,G,AUD,EUR,79859795,1.51850-,1,1
800,G,AUD,EUR,79868894,1.41600-,1,1
800,G,AUD,EUR,79868893,1.41820-,1,1
800,G,AUD,EUR,79868892,1.42300-,1,1
800,G,AUD,EUR,79859869,1.54990-,1,1
800,B,SEK,EUR,79859796,8.83240-,1,1
800,B,SEK,EUR,79859795,8.83510-,1,1
800,B,SEK,EUR,79868894,8.79700-,1,1
800,B,SEK,EUR,79868893,8.78530-,1,1
800,B,SEK,EUR,79868892,8.74450-,1,1
800,G,SEK,EUR,79859796,8.82940-,1,1
800,G,SEK,EUR,79859795,8.83310-,1,1
800,G,SEK,EUR,79868894,8.79500-,1,1
800,G,SEK,EUR,79868893,8.78330-,1,1
800,G,SEK,EUR,79868892,8.74310-,1,1
800,B,SAR,EUR,79859796,5.06620-,1,1
800,B,SAR,EUR,79859795,5.06880-,1,1
800,G,SAR,EUR,79868894,5.05930-,1,1
800,B,SAR,EUR,79868894,5.06080-,1,1
800,G,SAR,EUR,79868893,5.06590-,1,1
800,B,SAR,EUR,79868893,5.06660-,1,1
800,G,SAR,EUR,79868892,5.06560-,1,1
800,B,SAR,EUR,79868892,5.06720-,1,1
800,G,SAR,EUR,79868891,5.03260-,1,1
800,G,SAR,EUR,79859796,5.06520-,1,1
800,G,SAR,EUR,79859795,5.06700-,1,1
800,B,PLN,EUR,79868894,4.18170-,1,1
800,B,PLN,EUR,79868893,4.17250-,1,1
800,B,PLN,EUR,79868892,4.17100-,1,1
800,B,PLN,EUR,79859869,4.23890-,1,1
800,B,PLN,EUR,79859796,4.23600-,1,1
800,B,PLN,EUR,79859795,4.21450-,1,1
800,G,PLN,EUR,79868894,4.17870-,1,1
800,G,PLN,EUR,79868893,4.16970-,1,1
800,G,PLN,EUR,79868892,4.16800-,1,1
800,G,PLN,EUR,79859869,4.23080-,1,1
800,G,PLN,EUR,79859796,4.23400-,1,1
800,G,PLN,EUR,79859795,4.21250-,1,1
800,B,NOK,EUR,79868894,8.06420-,1,1
800,B,NOK,EUR,79868893,8.05910-,1,1
800,B,NOK,EUR,79868892,8.08220-,1,1
800,B,NOK,EUR,79868891,8.18120-,1,1
800,B,NOK,EUR,79859869,8.47540-,1,1
800,B,NOK,EUR,79859796,8.45620-,1,1
800,B,NOK,EUR,79859795,8.52620-,1,1
800,G,NOK,EUR,79868894,8.05760-,1,1
800,G,NOK,EUR,79868893,8.05260-,1,1
800,G,NOK,EUR,79868892,8.07940-,1,1
800,G,NOK,EUR,79868891,8.17870-,1,1
800,G,NOK,EUR,79859796,8.45170-,1,1
800,G,NOK,EUR,79859795,8.51950-,1,1
800,B,HKD,EUR,79868894,0.84090-,1,1
800,B,HKD,EUR,79868893,0.83970-,1,1
800,B,HKD,EUR,79868892,0.84050-,1,1
800,B,HKD,EUR,79859869,0.82490-,1,1
800,B,HKD,EUR,79859796,0.82720-,1,1
800,B,HKD,EUR,79859795,0.82820-,1,1
800,G,HKD,EUR,79868894,0.84050-,1,1
800,G,HKD,EUR,79868893,0.83960-,1,1
800,G,HKD,EUR,79868892,0.83880-,1,1
800,G,HKD,EUR,79859869,0.82460-,1,1
800,G,HKD,EUR,79859796,0.82670-,1,1
800,G,HKD,EUR,79859795,0.82790-,1,1
800,B,AED,EUR,79868894,4.95650-,1,1
800,B,AED,EUR,79868893,4.96200-,1,1
800,B,AED,EUR,79868892,4.96270-,1,1
800,B,AED,EUR,79868891,4.93000-,1,1
800,B,AED,EUR,79859796,4.96150-,1,1
800,B,AED,EUR,79859795,4.96410-,1,1
800,G,AED,EUR,79868894,4.95510-,1,1
800,G,AED,EUR,79868893,4.96140-,1,1
800,G,AED,EUR,79868892,4.96140-,1,1
800,G,AED,EUR,79868891,4.92900-,1,1
800,G,AED,EUR,79859796,4.96060-,1,1
800,G,AED,EUR,79859795,4.96250-,1,1
800,B,CZK,EUR,79868894,25.84300-,1,1
800,B,CZK,EUR,79868893,25.80500-,1,1
800,B,CZK,EUR,79868892,25.81700-,1,1
800,B,CZK,EUR,79859796,27.52700-,1,1
800,B,CZK,EUR,79859795,27.55500-,1,1
800,G,CZK,EUR,79868894,25.82800-,1,1
800,G,CZK,EUR,79868893,25.78500-,1,1
800,G,CZK,EUR,79868892,25.76700-,1,1
800,G,CZK,EUR,79859796,27.50700-,1,1
800,G,CZK,EUR,79859795,27.52300-,1,1
800,G,DKK,EUR,79868894,7.45800-,1,1
800,B,DKK,EUR,79868894,7.45830-,1,1
800,G,DKK,EUR,79868893,7.45950-,1,1
800,B,DKK,EUR,79868893,7.45980-,1,1
800,G,DKK,EUR,79868892,7.45910-,1,1
800,B,DKK,EUR,79868892,7.45940-,1,1
800,G,DKK,EUR,79859869,7.46200-,1,1
800,B,DKK,EUR,79859869,7.46230-,1,1
800,G,DKK,EUR,79859796,7.46220-,1,1
800,B,DKK,EUR,79859796,7.46250-,1,1
800,G,DKK,EUR,79859795,7.46210-,1,1
800,B,DKK,EUR,79859795,7.46240-,1,1
800,B,MXN,EUR,79868894,17.61290-,1,1
800,B,MXN,EUR,79868893,17.77340-,1,1
800,B,MXN,EUR,79868892,17.77140-,1,1
800,B,MXN,EUR,79859796,18.01960-,1,1
800,B,MXN,EUR,79859795,18.17050-,1,1
800,G,MXN,EUR,79868894,17.60340-,1,1
800,G,MXN,EUR,79868893,17.76180-,1,1
800,G,MXN,EUR,79868892,17.76610-,1,1
800,G,MXN,EUR,79859796,18.01210-,1,1
800,G,MXN,EUR,79859795,18.16500-,1,1
800,B,USD,EUR,79859876,1.36300-,1,1
800,B,USD,EUR,79859875,1.37200-,1,1
800,B,USD,EUR,79859872,1.36730-,1,1
800,B,USD,EUR,79859871,1.36430-,1,1
800,B,USD,EUR,79859870,1.36620-,1,1
800,B,USD,EUR,79859869,1.35990-,1,1
800,G,USD,EUR,79859877,1.35500-,1,1
800,G,USD,EUR,79859876,1.36280-,1,1
800,G,USD,EUR,79859875,1.37190-,1,1
800,G,USD,EUR,79859872,1.36700-,1,1
800,G,USD,EUR,79859871,1.36420-,1,1
800,G,USD,EUR,79859870,1.36580-,1,1
800,B,JPY,EUR,79859876,*2.06000-,1,1
800,B,JPY,EUR,79859875,*0.34000-,1,1
800,B,JPY,EUR,79859872,*0.46000-,1,1
800,B,JPY,EUR,79859871,*0.74000-,1,1
800,B,JPY,EUR,79859870,*0.31000-,1,1
800,B,JPY,EUR,79859869,*9.40000-,1,1
800,G,JPY,EUR,79859876,*2.01000-,1,1
800,G,JPY,EUR,79859875,*0.31000-,1,1
800,G,JPY,EUR,79859872,*0.43000-,1,1
800,G,JPY,EUR,79859871,*0.71000-,1,1
800,G,JPY,EUR,79859870,*0.28000-,1,1
800,G,JPY,EUR,79859869,*9.37000-,1,1
800,B,GBP,EUR,79859876,0.82120-,1,1
800,B,GBP,EUR,79859875,0.82600-,1,1
800,B,GBP,EUR,79859872,0.82570-,1,1
800,B,GBP,EUR,79859871,0.82410-,1,1
800,B,GBP,EUR,79859870,0.82510-,1,1
800,G,GBP,EUR,79859876,0.82110-,1,1
800,G,GBP,EUR,79859875,0.82580-,1,1
800,G,GBP,EUR,79859872,0.82520-,1,1
800,G,GBP,EUR,79859871,0.82380-,1,1
800,G,GBP,EUR,79859870,0.82480-,1,1
800,B,CHF,EUR,79859877,1.23440-,1,1
800,B,CHF,EUR,79859876,1.23150-,1,1
800,B,CHF,EUR,79859875,1.22480-,1,1
800,B,CHF,EUR,79859872,1.22680-,1,1
800,B,CHF,EUR,79859871,1.22740-,1,1
800,B,CHF,EUR,79859870,1.22630-,1,1
800,G,CHF,EUR,79859877,1.23410-,1,1
800,G,CHF,EUR,79859876,1.23130-,1,1
800,G,CHF,EUR,79859875,1.22450-,1,1
800,G,CHF,EUR,79859872,1.22660-,1,1
800,G,CHF,EUR,79859871,1.22720-,1,1
800,G,CHF,EUR,79859870,1.22620-,1,1
800,B,ZAR,EUR,79859876,14.93320-,1,1
800,B,ZAR,EUR,79859875,15.29780-,1,1
800,B,ZAR,EUR,79859872,15.20330-,1,1
800,B,ZAR,EUR,79859871,15.06670-,1,1
800,B,ZAR,EUR,79859870,15.22720-,1,1
800,B,ZAR,EUR,79859869,15.30660-,1,1
800,G,ZAR,EUR,79859876,14.93240-,1,1
800,G,ZAR,EUR,79859875,15.28250-,1,1
800,G,ZAR,EUR,79859872,15.20310-,1,1
800,G,ZAR,EUR,79859871,15.06610-,1,1
800,G,ZAR,EUR,79859870,15.20950-,1,1
800,G,ZAR,EUR,79859869,15.30580-,1,1
800,B,CAD,EUR,79859876,1.52150-,1,1
800,B,CAD,EUR,79859875,1.52090-,1,1
800,B,CAD,EUR,79859872,1.51140-,1,1
800,B,CAD,EUR,79859871,1.51660-,1,1
800,B,CAD,EUR,79859870,1.52410-,1,1
800,G,CAD,EUR,79859876,1.52050-,1,1
800,G,CAD,EUR,79859875,1.52030-,1,1
800,G,CAD,EUR,79859872,1.51070-,1,1
800,G,CAD,EUR,79859871,1.51610-,1,1
800,G,CAD,EUR,79859870,1.52310-,1,1
800,G,CAD,EUR,79859869,1.52080-,1,1
800,G,NZD,EUR,79859876,1.64080-,1,1
800,B,NZD,EUR,79859876,1.64230-,1,1
800,G,NZD,EUR,79859875,1.66200-,1,1
800,B,NZD,EUR,79859875,1.66250-,1,1
800,G,NZD,EUR,79859872,1.65630-,1,1
800,B,NZD,EUR,79859872,1.65790-,1,1
800,G,NZD,EUR,79859871,1.64810-,1,1
800,B,NZD,EUR,79859871,1.64960-,1,1
800,G,NZD,EUR,79859870,1.64960-,1,1
800,B,NZD,EUR,79859870,1.65120-,1,1
800,G,NZD,EUR,79859869,1.66310-,1,1
800,B,TWD,EUR,79859876,41.16500-,1,1
800,B,TWD,EUR,79859875,41.54880-,1,1
800,B,TWD,EUR,79859872,41.47020-,1,1
800,B,TWD,EUR,79859871,41.37540-,1,1
800,B,TWD,EUR,79859870,41.44750-,1,1
800,B,TWD,EUR,79859869,41.24650-,1,1
800,G,TWD,EUR,79859876,41.13480-,1,1
800,G,TWD,EUR,79859875,41.51840-,1,1
800,G,TWD,EUR,79859872,41.43980-,1,1
800,G,TWD,EUR,79859871,41.34210-,1,1
800,G,TWD,EUR,79859870,41.41710-,1,1
800,G,TWD,EUR,79859869,41.21020-,1,1
800,B,AUD,EUR,79859876,1.55480-,1,1
800,B,AUD,EUR,79859875,1.57780-,1,1
800,B,AUD,EUR,79859872,1.56380-,1,1
800,B,AUD,EUR,79859871,1.55110-,1,1
800,B,AUD,EUR,79859870,1.56110-,1,1
800,G,AUD,EUR,79859876,1.55450-,1,1
800,G,AUD,EUR,79859875,1.57730-,1,1
800,G,AUD,EUR,79859872,1.56240-,1,1
800,G,AUD,EUR,79859871,1.54970-,1,1
800,G,AUD,EUR,79859870,1.56080-,1,1
800,B,SEK,EUR,79859876,8.77020-,1,1
800,B,SEK,EUR,79859875,8.84880-,1,1
800,B,SEK,EUR,79859872,8.81070-,1,1
800,B,SEK,EUR,79859871,8.81100-,1,1
800,B,SEK,EUR,79859870,8.81890-,1,1
800,B,SEK,EUR,79859869,8.83200-,1,1
800,G,SEK,EUR,79859876,8.76820-,1,1
800,G,SEK,EUR,79859875,8.84580-,1,1
800,G,SEK,EUR,79859872,8.80620-,1,1
800,G,SEK,EUR,79859871,8.80650-,1,1
800,G,SEK,EUR,79859870,8.81690-,1,1
800,G,SEK,EUR,79859869,8.82900-,1,1
800,B,SAR,EUR,79859876,5.11160-,1,1
800,G,SAR,EUR,79859875,5.14470-,1,1
800,B,SAR,EUR,79859875,5.14610-,1,1
800,G,SAR,EUR,79859872,5.12740-,1,1
800,B,SAR,EUR,79859872,5.12810-,1,1
800,G,SAR,EUR,79859871,5.11580-,1,1
800,B,SAR,EUR,79859871,5.11760-,1,1
800,G,SAR,EUR,79859870,5.12250-,1,1
800,B,SAR,EUR,79859870,5.12390-,1,1
800,G,SAR,EUR,79859869,5.09850-,1,1
800,B,SAR,EUR,79859869,5.09920-,1,1
800,B,PLN,EUR,79859876,4.16930-,1,1
800,G,SAR,EUR,79859876,5.11050-,1,1
800,B,PLN,EUR,79859875,4.22480-,1,1
800,B,PLN,EUR,79859872,4.19760-,1,1
800,B,PLN,EUR,79859871,4.18960-,1,1
800,B,PLN,EUR,79859870,4.21670-,1,1
800,G,PLN,EUR,79859876,4.16830-,1,1
800,G,PLN,EUR,79859875,4.21910-,1,1
800,G,PLN,EUR,79859872,4.19640-,1,1
800,G,PLN,EUR,79859871,4.18610-,1,1
800,G,PLN,EUR,79859870,4.21510-,1,1
800,B,NOK,EUR,79859876,8.33100-,1,1
800,B,NOK,EUR,79859875,8.43240-,1,1
800,B,NOK,EUR,79859872,8.44730-,1,1
800,B,NOK,EUR,79859871,8.40480-,1,1
800,B,NOK,EUR,79859870,8.45800-,1,1
800,G,NOK,EUR,79859876,8.32700-,1,1
800,G,NOK,EUR,79859875,8.43090-,1,1
800,G,NOK,EUR,79859872,8.44580-,1,1
800,G,NOK,EUR,79859871,8.40240-,1,1
800,G,NOK,EUR,79859870,8.45500-,1,1
800,G,NOK,EUR,79859869,8.47090-,1,1
800,B,HKD,EUR,79859876,0.82120-,1,1
800,B,HKD,EUR,79859875,0.82600-,1,1
800,B,HKD,EUR,79859872,0.82570-,1,1
800,B,HKD,EUR,79859871,0.82410-,1,1
800,B,HKD,EUR,79859870,0.82510-,1,1
800,G,HKD,EUR,79859876,0.82110-,1,1
800,G,HKD,EUR,79859875,0.82580-,1,1
800,G,HKD,EUR,79859872,0.82520-,1,1
800,G,HKD,EUR,79859871,0.82380-,1,1
800,G,HKD,EUR,79859870,0.82480-,1,1
800,B,AED,EUR,79859876,5.00610-,1,1
800,B,AED,EUR,79859875,5.04020-,1,1
800,B,AED,EUR,79859872,5.02220-,1,1
800,B,AED,EUR,79859871,5.01220-,1,1
800,B,AED,EUR,79859870,5.01810-,1,1
800,B,AED,EUR,79859869,4.99380-,1,1
800,G,AED,EUR,79859876,5.00520-,1,1
800,G,AED,EUR,79859875,5.03860-,1,1
800,G,AED,EUR,79859872,5.02170-,1,1
800,G,AED,EUR,79859871,5.00990-,1,1
800,G,AED,EUR,79859870,5.01680-,1,1
800,G,AED,EUR,79859869,4.99330-,1,1
800,B,CZK,EUR,79859876,27.49600-,1,1
800,B,CZK,EUR,79859875,27.54600-,1,1
800,B,CZK,EUR,79859872,27.50600-,1,1
800,B,CZK,EUR,79859871,27.49100-,1,1
800,B,CZK,EUR,79859870,27.55300-,1,1
800,B,CZK,EUR,79859869,27.59500-,1,1
800,G,CZK,EUR,79859876,27.48800-,1,1
800,G,CZK,EUR,79859875,27.51400-,1,1
800,G,CZK,EUR,79859872,27.47400-,1,1
800,G,CZK,EUR,79859871,27.45900-,1,1
800,G,CZK,EUR,79859870,27.52300-,1,1
800,G,CZK,EUR,79859869,27.57500-,1,1
800,G,DKK,EUR,79859877,7.46230-,1,1
800,B,DKK,EUR,79859877,7.46250-,1,1
800,G,DKK,EUR,79859876,7.46190-,1,1
800,B,DKK,EUR,79859876,7.46220-,1,1
800,G,DKK,EUR,79859875,7.46180-,1,1
800,B,DKK,EUR,79859875,7.46210-,1,1
800,G,DKK,EUR,79859872,7.46220-,1,1
800,B,DKK,EUR,79859872,7.46250-,1,1
800,G,DKK,EUR,79859871,7.46230-,1,1
800,B,DKK,EUR,79859871,7.46260-,1,1
800,G,DKK,EUR,79859870,7.46230-,1,1
800,B,DKK,EUR,79859870,7.46250-,1,1
800,B,MXN,EUR,79859876,18.21850-,1,1
800,B,MXN,EUR,79859875,18.57400-,1,1
800,B,MXN,EUR,79859872,18.30910-,1,1
800,B,MXN,EUR,79859871,18.12020-,1,1
800,B,MXN,EUR,79859870,18.20720-,1,1
800,B,MXN,EUR,79859869,18.16150-,1,1
800,G,MXN,EUR,79859876,18.21010-,1,1
800,G,MXN,EUR,79859875,18.55970-,1,1
800,G,MXN,EUR,79859872,18.29470-,1,1
800,G,MXN,EUR,79859871,18.10580-,1,1
800,G,MXN,EUR,79859870,18.19490-,1,1
800,G,MXN,EUR,79859869,18.14430-,1,1
800,B,USD,EUR,79859885,1.36770-,1,1
800,B,USD,EUR,79859883,1.36120-,1,1
800,B,USD,EUR,79859882,1.35970-,1,1
800,B,USD,EUR,79859879,1.35530-,1,1
800,B,USD,EUR,79859878,1.35230-,1,1
800,B,USD,EUR,79859877,1.35530-,1,1
800,G,USD,EUR,79859885,1.36760-,1,1
800,G,USD,EUR,79859883,1.36110-,1,1
800,G,USD,EUR,79859882,1.35960-,1,1
800,G,USD,EUR,79859879,1.35520-,1,1
800,G,USD,EUR,79859878,1.35220-,1,1
800,B,JPY,EUR,79859883,*2.57000-,1,1
800,B,JPY,EUR,79859882,*1.98000-,1,1
800,B,JPY,EUR,79859879,*1.16000-,1,1
800,B,JPY,EUR,79859878,*1.49000-,1,1
800,B,JPY,EUR,79859877,*1.46000-,1,1
800,G,JPY,EUR,79859885,*1.67000-,1,1
800,G,JPY,EUR,79859883,*2.52000-,1,1
800,G,JPY,EUR,79859882,*1.93000-,1,1
800,G,JPY,EUR,79859879,*1.11000-,1,1
800,G,JPY,EUR,79859878,*1.44000-,1,1
800,G,JPY,EUR,79859877,*1.36000-,1,1
800,B,GBP,EUR,79859885,0.83280-,1,1
800,B,GBP,EUR,79859883,0.83360-,1,1
800,B,GBP,EUR,79859882,0.82700-,1,1
800,B,GBP,EUR,79859879,0.82470-,1,1
800,B,GBP,EUR,79859878,0.82350-,1,1
800,B,GBP,EUR,79859877,0.81920-,1,1
800,G,GBP,EUR,79859885,0.83230-,1,1
800,G,GBP,EUR,79859883,0.83300-,1,1
800,G,GBP,EUR,79859882,0.82690-,1,1
800,G,GBP,EUR,79859879,0.82450-,1,1
800,G,GBP,EUR,79859878,0.82340-,1,1
800,G,GBP,EUR,79859877,0.81840-,1,1
800,B,CHF,EUR,79859885,1.23310-,1,1
800,B,CHF,EUR,79859883,1.23520-,1,1
800,B,CHF,EUR,79859882,1.23320-,1,1
800,B,CHF,EUR,79859879,1.23380-,1,1
800,B,CHF,EUR,79859878,1.23710-,1,1
800,G,CHF,EUR,79859885,1.23300-,1,1
800,G,CHF,EUR,79859883,1.23490-,1,1
800,G,CHF,EUR,79859882,1.23300-,1,1
800,G,CHF,EUR,79859879,1.23360-,1,1
800,G,CHF,EUR,79859878,1.23690-,1,1
800,B,ZAR,EUR,79859883,14.85060-,1,1
800,B,ZAR,EUR,79859882,14.75230-,1,1
800,B,ZAR,EUR,79859879,14.66700-,1,1
800,B,ZAR,EUR,79859878,14.67060-,1,1
800,B,ZAR,EUR,79859877,14.67770-,1,1
800,G,ZAR,EUR,79859883,14.84050-,1,1
800,G,ZAR,EUR,79859882,14.74160-,1,1
800,G,ZAR,EUR,79859879,14.66600-,1,1
800,G,ZAR,EUR,79859878,14.65560-,1,1
800,G,ZAR,EUR,79859877,14.67730-,1,1
800,B,CAD,EUR,79859885,1.49110-,1,1
800,B,CAD,EUR,79859883,1.48820-,1,1
800,B,CAD,EUR,79859882,1.48930-,1,1
800,B,CAD,EUR,79859879,1.48500-,1,1
800,B,CAD,EUR,79859878,1.48820-,1,1
800,B,CAD,EUR,79859877,1.48640-,1,1
800,G,CAD,EUR,79859885,1.49060-,1,1
800,G,CAD,EUR,79859883,1.48800-,1,1
800,G,CAD,EUR,79859882,1.48840-,1,1
800,G,CAD,EUR,79859879,1.48450-,1,1
